condition,step,hypothesis,odds_accumulated,odds_recognizer,abs_log_error
s40_off,328,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.119963e+00,9.119963e+00,4.44e-16
s40_off,329,ac_activation(?ac_switch=ac_switch_0),1.175431e-08,1.175431e-08,0.00e+00
s40_off,329,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",8.327514e-10,8.327514e-10,0.00e+00
s40_off,329,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.119963e+01,9.119963e+01,0.00e+00
s40_off,330,ac_activation(?ac_switch=ac_switch_0),1.175431e-08,1.175431e-08,0.00e+00
s40_off,330,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",8.327514e-10,8.327514e-10,0.00e+00
s40_off,330,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.119963e+01,9.119963e+01,0.00e+00
s40_off,331,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,331,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,332,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,332,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,333,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,333,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,334,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,334,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,335,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,335,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,336,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,336,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,337,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,337,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,338,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,338,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,339,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,339,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,340,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,340,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,341,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,341,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,342,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,342,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,343,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,343,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,344,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,344,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,345,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,345,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,346,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,346,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,347,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,347,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,348,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,348,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,349,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,349,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,350,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,350,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,351,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,351,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,352,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,352,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,353,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,353,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,354,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,354,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,355,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,355,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,356,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,356,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,357,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,357,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,358,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,358,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,359,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,359,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,360,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,360,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,361,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,361,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,362,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,362,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,363,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,363,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,364,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,364,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,365,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,365,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,366,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,366,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,367,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,367,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,368,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,368,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,369,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,369,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,370,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,370,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,371,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,371,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,372,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,372,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,373,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,373,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,374,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,374,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,375,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,375,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s40_off,376,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,377,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_off,378,ac_activation(?ac_switch=ac_switch_0),1.000000e+00,1.000000e+00,0.00e+00
s40_on,0,ac_activation(?ac_switch=ac_switch_0),8.145705e+00,8.145705e+00,4.44e-16
s40_on,0,coffee_break(?coffee_machine=coffee_machine_0),9.631137e+00,9.631137e+00,0.00e+00
s40_on,0,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s40_on,0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.645662e+00,8.645662e+00,0.00e+00
s40_on,1,ac_activation(?ac_switch=ac_switch_0),6.402597e+00,6.402597e+00,0.00e+00
s40_on,1,coffee_break(?coffee_machine=coffee_machine_0),9.248066e+00,9.248066e+00,0.00e+00
s40_on,1,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,1,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.325654e+00,7.325654e+00,2.22e-16
s40_on,2,ac_activation(?ac_switch=ac_switch_0),4.870288e+00,4.870288e+00,0.00e+00
s40_on,2,coffee_break(?coffee_machine=coffee_machine_0),8.851388e+00,8.851388e+00,0.00e+00
s40_on,2,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,2,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.086005e+00,6.086005e+00,0.00e+00
s40_on,3,ac_activation(?ac_switch=ac_switch_0),3.601459e+00,3.601459e+00,0.00e+00
s40_on,3,coffee_break(?coffee_machine=coffee_machine_0),8.441964e+00,8.441964e+00,0.00e+00
s40_on,3,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,3,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.962655e+00,4.962655e+00,0.00e+00
s40_on,4,ac_activation(?ac_switch=ac_switch_0),2.602327e+00,2.602327e+00,0.00e+00
s40_on,4,coffee_break(?coffee_machine=coffee_machine_0),8.020949e+00,8.020949e+00,0.00e+00
s40_on,4,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,4,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.977913e+00,3.977913e+00,2.22e-16
s40_on,5,ac_activation(?ac_switch=ac_switch_0),1.846611e+00,1.846611e+00,1.11e-16
s40_on,5,coffee_break(?coffee_machine=coffee_machine_0),7.589809e+00,7.589809e+00,0.00e+00
s40_on,5,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,5,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.140098e+00,3.140098e+00,2.22e-16
s40_on,6,ac_activation(?ac_switch=ac_switch_0),1.292457e+00,1.292457e+00,0.00e+00
s40_on,6,coffee_break(?coffee_machine=coffee_machine_0),7.150339e+00,7.150339e+00,2.22e-16
s40_on,6,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s40_on,6,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.445737e+00,2.445737e+00,0.00e+00
s40_on,7,ac_activation(?ac_switch=ac_switch_0),8.954151e-01,8.954151e-01,1.25e-16
s40_on,7,coffee_break(?coffee_machine=coffee_machine_0),6.704665e+00,6.704665e+00,0.00e+00
s40_on,7,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,7,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.883067e+00,1.883067e+00,0.00e+00
s40_on,8,ac_activation(?ac_switch=ac_switch_0),6.157284e-01,6.157284e-01,0.00e+00
s40_on,8,coffee_break(?coffee_machine=coffee_machine_0),6.255236e+00,6.255236e+00,2.22e-16
s40_on,8,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,8,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.435679e+00,1.435679e+00,0.00e+00
s40_on,9,ac_activation(?ac_switch=ac_switch_0),4.211114e-01,4.211114e-01,0.00e+00
s40_on,9,coffee_break(?coffee_machine=coffee_machine_0),5.804796e+00,5.804796e+00,0.00e+00
s40_on,9,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,9,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.085527e+00,1.085527e+00,0.00e+00
s40_on,10,ac_activation(?ac_switch=ac_switch_0),2.868757e-01,2.868757e-01,2.22e-16
s40_on,10,coffee_break(?coffee_machine=coffee_machine_0),5.356338e+00,5.356338e+00,2.22e-16
s40_on,10,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,10,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.150317e-01,8.150317e-01,0.00e+00
s40_on,11,ac_activation(?ac_switch=ac_switch_0),1.948688e-01,1.948688e-01,2.22e-16
s40_on,11,coffee_break(?coffee_machine=coffee_machine_0),4.913044e+00,4.913044e+00,0.00e+00
s40_on,11,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,11,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.083068e-01,6.083068e-01,1.67e-16
s40_on,12,ac_activation(?ac_switch=ac_switch_0),1.320908e-01,1.320908e-01,0.00e+00
s40_on,12,coffee_break(?coffee_machine=coffee_machine_0),4.478203e+00,4.478203e+00,2.22e-16
s40_on,12,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,12,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.517134e-01,4.517134e-01,1.11e-16
s40_on,13,ac_activation(?ac_switch=ac_switch_0),8.939589e-02,8.939589e-02,4.44e-16
s40_on,13,coffee_break(?coffee_machine=coffee_machine_0),4.055112e+00,4.055112e+00,2.22e-16
s40_on,13,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,13,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.339637e-01,3.339637e-01,2.22e-16
s40_on,14,ac_activation(?ac_switch=ac_switch_0),6.042867e-02,6.042867e-02,0.00e+00
s40_on,14,coffee_break(?coffee_machine=coffee_machine_0),3.646975e+00,3.646975e+00,0.00e+00
s40_on,14,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,14,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.459653e-01,2.459653e-01,2.22e-16
s40_on,15,ac_activation(?ac_switch=ac_switch_0),4.081001e-02,4.081001e-02,0.00e+00
s40_on,15,coffee_break(?coffee_machine=coffee_machine_0),3.256787e+00,3.256787e+00,0.00e+00
s40_on,15,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,15,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.805423e-01,1.805423e-01,2.22e-16
s40_on,16,ac_activation(?ac_switch=ac_switch_0),2.754056e-02,2.754056e-02,0.00e+00
s40_on,16,coffee_break(?coffee_machine=coffee_machine_0),2.887226e+00,2.887226e+00,0.00e+00
s40_on,16,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,16,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.321196e-01,1.321196e-01,0.00e+00
s40_on,17,ac_activation(?ac_switch=ac_switch_0),1.857473e-02,1.857473e-02,0.00e+00
s40_on,17,coffee_break(?coffee_machine=coffee_machine_0),2.540564e+00,2.540564e+00,2.22e-16
s40_on,17,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,17,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.641858e-02,9.641858e-02,0.00e+00
s40_on,18,ac_activation(?ac_switch=ac_switch_0),1.252162e-02,1.252162e-02,0.00e+00
s40_on,18,coffee_break(?coffee_machine=coffee_machine_0),2.218581e+00,2.218581e+00,0.00e+00
s40_on,18,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,18,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.018692e-02,7.018692e-02,0.00e+00
s40_on,19,ac_activation(?ac_switch=ac_switch_0),8.437627e-03,8.437627e-03,0.00e+00
s40_on,19,coffee_break(?coffee_machine=coffee_machine_0),1.922517e+00,1.922517e+00,0.00e+00
s40_on,19,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s40_on,19,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.097210e-02,5.097210e-02,0.00e+00
s40_on,20,ac_activation(?ac_switch=ac_switch_0),5.683646e-03,5.683646e-03,0.00e+00
s40_on,20,coffee_break(?coffee_machine=coffee_machine_0),1.653043e+00,1.653043e+00,2.22e-16
s40_on,20,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,20,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.693635e-02,3.693635e-02,0.00e+00
s40_on,21,ac_activation(?ac_switch=ac_switch_0),3.827369e-03,3.827369e-03,0.00e+00
s40_on,21,coffee_break(?coffee_machine=coffee_machine_0),1.410273e+00,1.410273e+00,0.00e+00
s40_on,21,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,21,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.671001e-02,2.671001e-02,4.44e-16
s40_on,22,ac_activation(?ac_switch=ac_switch_0),2.576651e-03,2.576651e-03,0.00e+00
s40_on,22,coffee_break(?coffee_machine=coffee_machine_0),1.193790e+00,1.193790e+00,0.00e+00
s40_on,22,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s40_on,22,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.927694e-02,1.927694e-02,0.00e+00
s40_on,23,ac_activation(?ac_switch=ac_switch_0),1.734224e-03,1.734224e-03,0.00e+00
s40_on,23,coffee_break(?coffee_machine=coffee_machine_0),1.002703e+00,1.002703e+00,2.22e-16
s40_on,23,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,23,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.388623e-02,1.388623e-02,0.00e+00
s40_on,24,ac_activation(?ac_switch=ac_switch_0),1.166970e-03,1.166970e-03,0.00e+00
s40_on,24,coffee_break(?coffee_machine=coffee_machine_0),8.357271e-01,8.357271e-01,0.00e+00
s40_on,24,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,24,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.984986e-03,9.984986e-03,0.00e+00
s40_on,25,ac_activation(?ac_switch=ac_switch_0),7.851037e-04,7.851037e-04,0.00e+00
s40_on,25,coffee_break(?coffee_machine=coffee_machine_0),6.912626e-01,6.912626e-01,0.00e+00
s40_on,25,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,25,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.167323e-03,7.167323e-03,0.00e+00
s40_on,26,ac_activation(?ac_switch=ac_switch_0),5.280987e-04,5.280987e-04,0.00e+00
s40_on,26,coffee_break(?coffee_machine=coffee_machine_0),5.674884e-01,5.674884e-01,2.22e-16
s40_on,26,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s40_on,26,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.136181e-03,5.136181e-03,0.00e+00
s40_on,27,ac_activation(?ac_switch=ac_switch_0),3.551648e-04,3.551648e-04,0.00e+00
s40_on,27,coffee_break(?coffee_machine=coffee_machine_0),4.624490e-01,4.624490e-01,2.22e-16
s40_on,27,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
